# OpenSignals Text File Format. Version 1
# {"98:D3:41:FD:4F:26": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:41:FD:4F:26", "device connection": "BTH98:D3:41:FD:4F:26", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-2-11", "time": "23:5:54.83", "channels": [2], "sensor": ["RAW"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
7	0	0	0	0	508	
8	0	0	0	0	492	
9	0	0	0	0	476	
10	0	0	0	0	519	
11	0	0	0	0	619	
12	0	0	0	0	675	
13	0	0	0	0	565	
14	0	0	0	0	501	
15	0	0	0	0	472	
0	0	0	0	0	465	
1	0	0	0	0	467	
2	0	0	0	0	470	
3	0	0	0	0	472	
4	0	0	0	0	474	
5	0	0	0	0	477	
6	0	0	0	0	480	
7	0	0	0	0	482	
8	0	0	0	0	485	
9	0	0	0	0	487	
10	0	0	0	0	488	
11	0	0	0	0	487	
12	0	0	0	0	489	
13	0	0	0	0	485	
14	0	0	0	0	485	
15	0	0	0	0	483	
0	0	0	0	0	483	
1	0	0	0	0	482	
2	0	0	0	0	483	
3	0	0	0	0	483	
4	0	0	0	0	488	
5	0	0	0	0	492	
6	0	0	0	0	501	
7	0	0	0	0	509	
8	0	0	0	0	519	
9	0	0	0	0	527	
10	0	0	0	0	532	
11	0	0	0	0	532	
12	0	0	0	0	533	
13	0	0	0	0	534	
14	0	0	0	0	531	
15	0	0	0	0	531	
0	0	0	0	0	529	
1	0	0	0	0	528	
2	0	0	0	0	525	
3	0	0	0	0	522	
4	0	0	0	0	523	
5	0	0	0	0	520	
6	0	0	0	0	519	
7	0	0	0	0	518	
8	0	0	0	0	516	
9	0	0	0	0	512	
10	0	0	0	0	512	
11	0	0	0	0	509	
12	0	0	0	0	510	
13	0	0	0	0	508	
14	0	0	0	0	510	
15	0	0	0	0	507	
0	0	0	0	0	508	
1	0	0	0	0	509	
2	0	0	0	0	508	
3	0	0	0	0	507	
4	0	0	0	0	508	
5	0	0	0	0	506	
6	0	0	0	0	508	
7	0	0	0	0	508	
8	0	0	0	0	508	
9	0	0	0	0	505	
10	0	0	0	0	506	
11	0	0	0	0	505	
12	0	0	0	0	507	
13	0	0	0	0	508	
14	0	0	0	0	504	
15	0	0	0	0	505	
0	0	0	0	0	506	
1	0	0	0	0	504	
2	0	0	0	0	502	
3	0	0	0	0	500	
4	0	0	0	0	496	
5	0	0	0	0	497	
6	0	0	0	0	502	
7	0	0	0	0	508	
8	0	0	0	0	510	
9	0	0	0	0	507	
10	0	0	0	0	507	
11	0	0	0	0	508	
12	0	0	0	0	508	
13	0	0	0	0	509	
14	0	0	0	0	507	
15	0	0	0	0	498	
0	0	0	0	0	480	
1	0	0	0	0	483	
2	0	0	0	0	561	
3	0	0	0	0	665	
4	0	0	0	0	600	
5	0	0	0	0	524	
6	0	0	0	0	481	
7	0	0	0	0	467	
8	0	0	0	0	465	
9	0	0	0	0	466	
10	0	0	0	0	471	
11	0	0	0	0	472	
12	0	0	0	0	474	
13	0	0	0	0	475	
14	0	0	0	0	480	
15	0	0	0	0	483	
0	0	0	0	0	483	
1	0	0	0	0	483	
2	0	0	0	0	484	
3	0	0	0	0	485	
4	0	0	0	0	484	
5	0	0	0	0	483	
6	0	0	0	0	484	
7	0	0	0	0	484	
8	0	0	0	0	481	
9	0	0	0	0	480	
10	0	0	0	0	484	
11	0	0	0	0	485	
12	0	0	0	0	491	
13	0	0	0	0	498	
14	0	0	0	0	504	
15	0	0	0	0	514	
0	0	0	0	0	521	
1	0	0	0	0	526	
2	0	0	0	0	527	
3	0	0	0	0	529	
4	0	0	0	0	526	
5	0	0	0	0	526	
6	0	0	0	0	523	
7	0	0	0	0	523	
8	0	0	0	0	521	
9	0	0	0	0	519	
10	0	0	0	0	519	
11	0	0	0	0	516	
12	0	0	0	0	513	
13	0	0	0	0	512	
14	0	0	0	0	510	
15	0	0	0	0	510	
0	0	0	0	0	507	
1	0	0	0	0	508	
2	0	0	0	0	508	
3	0	0	0	0	506	
4	0	0	0	0	504	
5	0	0	0	0	505	
6	0	0	0	0	504	
7	0	0	0	0	504	
8	0	0	0	0	505	
9	0	0	0	0	506	
10	0	0	0	0	506	
11	0	0	0	0	507	
12	0	0	0	0	507	
13	0	0	0	0	506	
14	0	0	0	0	508	
15	0	0	0	0	505	
0	0	0	0	0	507	
1	0	0	0	0	508	
2	0	0	0	0	506	
3	0	0	0	0	507	
4	0	0	0	0	508	
5	0	0	0	0	505	
6	0	0	0	0	508	
7	0	0	0	0	508	
8	0	0	0	0	505	
9	0	0	0	0	507	
10	0	0	0	0	505	
11	0	0	0	0	504	
12	0	0	0	0	502	
13	0	0	0	0	504	
14	0	0	0	0	497	
15	0	0	0	0	501	
0	0	0	0	0	505	
1	0	0	0	0	508	
2	0	0	0	0	511	
3	0	0	0	0	511	
4	0	0	0	0	509	
5	0	0	0	0	510	
6	0	0	0	0	507	
7	0	0	0	0	509	
8	0	0	0	0	506	
9	0	0	0	0	492	
10	0	0	0	0	478	
11	0	0	0	0	525	
12	0	0	0	0	624	
13	0	0	0	0	653	
14	0	0	0	0	555	
15	0	0	0	0	500	
0	0	0	0	0	474	
1	0	0	0	0	467	
2	0	0	0	0	469	
3	0	0	0	0	471	
4	0	0	0	0	475	
5	0	0	0	0	475	
6	0	0	0	0	478	
7	0	0	0	0	480	
8	0	0	0	0	483	
9	0	0	0	0	483	
10	0	0	0	0	484	
11	0	0	0	0	484	
12	0	0	0	0	484	
13	0	0	0	0	486	
14	0	0	0	0	486	
15	0	0	0	0	484	
0	0	0	0	0	484	
1	0	0	0	0	484	
2	0	0	0	0	483	
3	0	0	0	0	482	
4	0	0	0	0	488	
5	0	0	0	0	492	
6	0	0	0	0	496	
7	0	0	0	0	500	
8	0	0	0	0	510	
9	0	0	0	0	519	
10	0	0	0	0	523	
11	0	0	0	0	528	
12	0	0	0	0	531	
13	0	0	0	0	531	
14	0	0	0	0	529	
15	0	0	0	0	532	
0	0	0	0	0	531	
1	0	0	0	0	527	
2	0	0	0	0	527	
3	0	0	0	0	525	
4	0	0	0	0	524	
5	0	0	0	0	524	
6	0	0	0	0	521	
7	0	0	0	0	520	
8	0	0	0	0	518	
9	0	0	0	0	517	
10	0	0	0	0	515	
11	0	0	0	0	512	
12	0	0	0	0	511	
13	0	0	0	0	512	
14	0	0	0	0	511	
15	0	0	0	0	511	
0	0	0	0	0	506	
1	0	0	0	0	504	
2	0	0	0	0	504	
3	0	0	0	0	509	
4	0	0	0	0	504	
5	0	0	0	0	507	
6	0	0	0	0	508	
7	0	0	0	0	506	
8	0	0	0	0	508	
9	0	0	0	0	508	
10	0	0	0	0	504	
11	0	0	0	0	506	
12	0	0	0	0	503	
13	0	0	0	0	504	
14	0	0	0	0	500	
15	0	0	0	0	499	
0	0	0	0	0	500	
1	0	0	0	0	503	
2	0	0	0	0	503	
3	0	0	0	0	501	
4	0	0	0	0	497	
5	0	0	0	0	499	
6	0	0	0	0	496	
7	0	0	0	0	495	
8	0	0	0	0	502	
9	0	0	0	0	508	
10	0	0	0	0	506	
11	0	0	0	0	507	
12	0	0	0	0	509	
13	0	0	0	0	505	
14	0	0	0	0	505	
15	0	0	0	0	507	
0	0	0	0	0	500	
1	0	0	0	0	484	
2	0	0	0	0	478	
3	0	0	0	0	539	
4	0	0	0	0	642	
5	0	0	0	0	626	
6	0	0	0	0	539	
7	0	0	0	0	487	
8	0	0	0	0	470	
9	0	0	0	0	468	
10	0	0	0	0	467	
11	0	0	0	0	467	
12	0	0	0	0	474	
13	0	0	0	0	473	
14	0	0	0	0	478	
15	0	0	0	0	481	
0	0	0	0	0	483	
1	0	0	0	0	488	
2	0	0	0	0	489	
3	0	0	0	0	485	
4	0	0	0	0	486	
5	0	0	0	0	483	
6	0	0	0	0	478	
7	0	0	0	0	476	
8	0	0	0	0	472	
9	0	0	0	0	475	
10	0	0	0	0	472	
11	0	0	0	0	470	
12	0	0	0	0	467	
13	0	0	0	0	472	
14	0	0	0	0	475	
15	0	0	0	0	482	
0	0	0	0	0	491	
1	0	0	0	0	499	
2	0	0	0	0	505	
3	0	0	0	0	510	
4	0	0	0	0	510	
5	0	0	0	0	513	
6	0	0	0	0	514	
7	0	0	0	0	515	
8	0	0	0	0	517	
9	0	0	0	0	518	
10	0	0	0	0	519	
11	0	0	0	0	520	
12	0	0	0	0	522	
13	0	0	0	0	523	
14	0	0	0	0	521	
15	0	0	0	0	521	
0	0	0	0	0	524	
1	0	0	0	0	524	
2	0	0	0	0	527	
3	0	0	0	0	527	
4	0	0	0	0	527	
5	0	0	0	0	531	
6	0	0	0	0	528	
7	0	0	0	0	526	
8	0	0	0	0	527	
9	0	0	0	0	529	
10	0	0	0	0	527	
11	0	0	0	0	527	
12	0	0	0	0	526	
13	0	0	0	0	527	
14	0	0	0	0	527	
15	0	0	0	0	526	
0	0	0	0	0	524	
1	0	0	0	0	520	
2	0	0	0	0	521	
3	0	0	0	0	517	
4	0	0	0	0	519	
5	0	0	0	0	516	
6	0	0	0	0	516	
7	0	0	0	0	516	
8	0	0	0	0	511	
9	0	0	0	0	511	
10	0	0	0	0	511	
11	0	0	0	0	506	
12	0	0	0	0	503	
13	0	0	0	0	503	
14	0	0	0	0	496	
15	0	0	0	0	505	
0	0	0	0	0	504	
1	0	0	0	0	508	
2	0	0	0	0	512	
3	0	0	0	0	512	
4	0	0	0	0	508	
5	0	0	0	0	508	
6	0	0	0	0	509	
7	0	0	0	0	508	
8	0	0	0	0	506	
9	0	0	0	0	488	
10	0	0	0	0	469	
11	0	0	0	0	514	
12	0	0	0	0	619	
13	0	0	0	0	675	
14	0	0	0	0	562	
15	0	0	0	0	495	
0	0	0	0	0	465	
1	0	0	0	0	457	
2	0	0	0	0	462	
3	0	0	0	0	463	
4	0	0	0	0	463	
5	0	0	0	0	467	
6	0	0	0	0	467	
7	0	0	0	0	473	
8	0	0	0	0	474	
9	0	0	0	0	475	
10	0	0	0	0	476	
11	0	0	0	0	478	
12	0	0	0	0	481	
13	0	0	0	0	477	
14	0	0	0	0	475	
15	0	0	0	0	475	
0	0	0	0	0	473	
1	0	0	0	0	471	
2	0	0	0	0	470	
3	0	0	0	0	473	
4	0	0	0	0	480	
5	0	0	0	0	480	
6	0	0	0	0	487	
7	0	0	0	0	496	
8	0	0	0	0	507	
9	0	0	0	0	514	
10	0	0	0	0	523	
11	0	0	0	0	527	
12	0	0	0	0	531	
13	0	0	0	0	529	
14	0	0	0	0	530	
15	0	0	0	0	528	
0	0	0	0	0	521	
1	0	0	0	0	519	
2	0	0	0	0	521	
3	0	0	0	0	519	
4	0	0	0	0	518	
5	0	0	0	0	514	
6	0	0	0	0	512	
7	0	0	0	0	513	
8	0	0	0	0	509	
9	0	0	0	0	507	
10	0	0	0	0	505	
11	0	0	0	0	504	
12	0	0	0	0	504	
13	0	0	0	0	504	
14	0	0	0	0	502	
15	0	0	0	0	501	
0	0	0	0	0	499	
1	0	0	0	0	501	
2	0	0	0	0	502	
3	0	0	0	0	500	
4	0	0	0	0	505	
5	0	0	0	0	507	
6	0	0	0	0	505	
7	0	0	0	0	511	
8	0	0	0	0	511	
9	0	0	0	0	510	
10	0	0	0	0	509	
11	0	0	0	0	511	
12	0	0	0	0	508	
13	0	0	0	0	508	
14	0	0	0	0	506	
15	0	0	0	0	508	
0	0	0	0	0	506	
1	0	0	0	0	508	
2	0	0	0	0	507	
3	0	0	0	0	510	
4	0	0	0	0	511	
5	0	0	0	0	511	
6	0	0	0	0	509	
7	0	0	0	0	507	
8	0	0	0	0	506	
9	0	0	0	0	504	
10	0	0	0	0	508	
11	0	0	0	0	517	
12	0	0	0	0	520	
13	0	0	0	0	519	
14	0	0	0	0	518	
15	0	0	0	0	518	
0	0	0	0	0	515	
1	0	0	0	0	514	
2	0	0	0	0	514	
3	0	0	0	0	504	
4	0	0	0	0	481	
5	0	0	0	0	495	
6	0	0	0	0	586	
7	0	0	0	0	689	
8	0	0	0	0	601	
9	0	0	0	0	524	
10	0	0	0	0	478	
11	0	0	0	0	465	
12	0	0	0	0	464	
13	0	0	0	0	463	
14	0	0	0	0	464	
15	0	0	0	0	467	
0	0	0	0	0	466	
1	0	0	0	0	470	
2	0	0	0	0	475	
3	0	0	0	0	476	
4	0	0	0	0	478	
5	0	0	0	0	478	
6	0	0	0	0	479	
7	0	0	0	0	476	
8	0	0	0	0	479	
9	0	0	0	0	479	
10	0	0	0	0	476	
11	0	0	0	0	475	
12	0	0	0	0	476	
13	0	0	0	0	477	
14	0	0	0	0	478	
15	0	0	0	0	481	
0	0	0	0	0	487	
1	0	0	0	0	496	
2	0	0	0	0	503	
3	0	0	0	0	515	
4	0	0	0	0	524	
5	0	0	0	0	529	
6	0	0	0	0	534	
7	0	0	0	0	536	
8	0	0	0	0	537	
9	0	0	0	0	538	
10	0	0	0	0	537	
11	0	0	0	0	536	
12	0	0	0	0	534	
13	0	0	0	0	531	
14	0	0	0	0	532	
15	0	0	0	0	529	
0	0	0	0	0	528	
1	0	0	0	0	523	
2	0	0	0	0	523	
3	0	0	0	0	525	
4	0	0	0	0	523	
5	0	0	0	0	527	
6	0	0	0	0	524	
7	0	0	0	0	523	
8	0	0	0	0	522	
9	0	0	0	0	522	
10	0	0	0	0	523	
11	0	0	0	0	523	
12	0	0	0	0	521	
13	0	0	0	0	521	
14	0	0	0	0	521	
15	0	0	0	0	523	
0	0	0	0	0	518	
1	0	0	0	0	518	
2	0	0	0	0	519	
3	0	0	0	0	517	
4	0	0	0	0	516	
5	0	0	0	0	515	
6	0	0	0	0	512	
7	0	0	0	0	516	
8	0	0	0	0	513	
9	0	0	0	0	509	
10	0	0	0	0	511	
11	0	0	0	0	505	
12	0	0	0	0	506	
13	0	0	0	0	504	
14	0	0	0	0	504	
15	0	0	0	0	501	
0	0	0	0	0	497	
1	0	0	0	0	496	
2	0	0	0	0	499	
3	0	0	0	0	505	
4	0	0	0	0	512	
5	0	0	0	0	512	
6	0	0	0	0	513	
7	0	0	0	0	512	
8	0	0	0	0	513	
9	0	0	0	0	512	
10	0	0	0	0	513	
11	0	0	0	0	509	
12	0	0	0	0	491	
13	0	0	0	0	475	
14	0	0	0	0	533	
15	0	0	0	0	639	
0	0	0	0	0	653	
1	0	0	0	0	563	
2	0	0	0	0	504	
3	0	0	0	0	480	
4	0	0	0	0	471	
5	0	0	0	0	473	
6	0	0	0	0	472	
7	0	0	0	0	475	
8	0	0	0	0	476	
9	0	0	0	0	479	
10	0	0	0	0	478	
11	0	0	0	0	479	
12	0	0	0	0	481	
13	0	0	0	0	480	
14	0	0	0	0	480	
15	0	0	0	0	480	
0	0	0	0	0	480	
1	0	0	0	0	480	
2	0	0	0	0	476	
3	0	0	0	0	475	
4	0	0	0	0	475	
5	0	0	0	0	472	
6	0	0	0	0	474	
7	0	0	0	0	480	
8	0	0	0	0	484	
9	0	0	0	0	487	
10	0	0	0	0	494	
11	0	0	0	0	499	
12	0	0	0	0	512	
13	0	0	0	0	522	
14	0	0	0	0	524	
15	0	0	0	0	526	
0	0	0	0	0	524	
1	0	0	0	0	525	
2	0	0	0	0	525	
3	0	0	0	0	519	
4	0	0	0	0	514	
5	0	0	0	0	519	
6	0	0	0	0	513	
7	0	0	0	0	512	
8	0	0	0	0	507	
9	0	0	0	0	505	
10	0	0	0	0	501	
11	0	0	0	0	499	
12	0	0	0	0	499	
13	0	0	0	0	494	
14	0	0	0	0	494	
15	0	0	0	0	491	
0	0	0	0	0	490	
1	0	0	0	0	488	
2	0	0	0	0	489	
3	0	0	0	0	492	
4	0	0	0	0	492	
5	0	0	0	0	490	
6	0	0	0	0	492	
7	0	0	0	0	499	
8	0	0	0	0	493	
9	0	0	0	0	496	
10	0	0	0	0	493	
11	0	0	0	0	497	
12	0	0	0	0	499	
13	0	0	0	0	501	
14	0	0	0	0	497	
15	0	0	0	0	496	
0	0	0	0	0	498	
1	0	0	0	0	495	
2	0	0	0	0	497	
3	0	0	0	0	499	
4	0	0	0	0	492	
5	0	0	0	0	496	
6	0	0	0	0	490	
7	0	0	0	0	493	
8	0	0	0	0	490	
9	0	0	0	0	482	
10	0	0	0	0	488	
11	0	0	0	0	491	
12	0	0	0	0	498	
13	0	0	0	0	503	
14	0	0	0	0	501	
15	0	0	0	0	500	
0	0	0	0	0	503	
1	0	0	0	0	503	
2	0	0	0	0	499	
3	0	0	0	0	504	
4	0	0	0	0	490	
5	0	0	0	0	465	
6	0	0	0	0	487	
7	0	0	0	0	584	
8	0	0	0	0	677	
9	0	0	0	0	580	
10	0	0	0	0	507	
11	0	0	0	0	465	
12	0	0	0	0	454	
13	0	0	0	0	456	
14	0	0	0	0	458	
15	0	0	0	0	459	
0	0	0	0	0	463	
1	0	0	0	0	468	
2	0	0	0	0	465	
3	0	0	0	0	470	
4	0	0	0	0	472	
5	0	0	0	0	469	
6	0	0	0	0	470	
7	0	0	0	0	476	
8	0	0	0	0	477	
9	0	0	0	0	478	
10	0	0	0	0	480	
11	0	0	0	0	481	
12	0	0	0	0	479	
13	0	0	0	0	477	
14	0	0	0	0	470	
15	0	0	0	0	473	
0	0	0	0	0	486	
1	0	0	0	0	496	
2	0	0	0	0	497	
3	0	0	0	0	509	
4	0	0	0	0	519	
5	0	0	0	0	530	
6	0	0	0	0	530	
7	0	0	0	0	524	
8	0	0	0	0	526	
9	0	0	0	0	534	
10	0	0	0	0	540	
11	0	0	0	0	539	
12	0	0	0	0	532	
13	0	0	0	0	536	
14	0	0	0	0	541	
15	0	0	0	0	529	
0	0	0	0	0	521	
1	0	0	0	0	525	
2	0	0	0	0	528	
3	0	0	0	0	529	
4	0	0	0	0	526	
5	0	0	0	0	515	
6	0	0	0	0	519	
7	0	0	0	0	511	
8	0	0	0	0	515	
9	0	0	0	0	512	
10	0	0	0	0	514	
11	0	0	0	0	516	
12	0	0	0	0	519	
13	0	0	0	0	513	
14	0	0	0	0	519	
15	0	0	0	0	524	
0	0	0	0	0	519	
1	0	0	0	0	509	
2	0	0	0	0	504	
3	0	0	0	0	505	
4	0	0	0	0	510	
5	0	0	0	0	510	
6	0	0	0	0	520	
7	0	0	0	0	508	
8	0	0	0	0	513	
9	0	0	0	0	503	
10	0	0	0	0	493	
11	0	0	0	0	505	
12	0	0	0	0	511	
13	0	0	0	0	513	
14	0	0	0	0	508	
15	0	0	0	0	501	
0	0	0	0	0	505	
1	0	0	0	0	520	
2	0	0	0	0	528	
3	0	0	0	0	521	
4	0	0	0	0	500	
5	0	0	0	0	503	
